,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1506,Josip Drmic,18,MON1,Forward,1,1,1,0,0,1,0,17,9,1,0,0,0,0,0,J,Josip,Drmic
1507,Aron Johannsson,18,WB1,Forward,2,1,0,0,0,0,0,13,9,2,0,0,0,0,0,A,Aron,Johannsson
1508,Yoric Ravet,18,SCF,Forward,5,0,2,0,0,0,1,9,5,2,0,0,0,0,0,Y,Yoric,Ravet
1509,Vincent Koziello,18,FCK1,Midfielder,6,1,0,0,0,1,0,5,2,3,0,0,0,0,0,V,Vincent,Koziello
1510,Jakub Blaszczykowski,17,VFL,Midfielder,5,1,0,0,0,0,0,2,2,3,0,0,0,0,0,J,Jakub,Blaszczykowski
1511,Sejad Salihovic,17,HSV,Midfielder,4,1,0,0,0,1,0,13,5,4,0,0,0,0,0,S,Sejad,Salihovic
1512,Alessandro Schopf,16,SCH4,Midfielder,6,0,0,0,0,2,0,13,6,3,0,0,0,0,0,A,Alessandro,Schopf
1513,Sven Schipplock,16,HSV,Forward,3,0,1,0,0,0,0,14,7,0,0,0,0,0,0,S,Sven,Schipplock
1514,Philipp Lienhart,16,SCF,Defender,11,0,0,3,0,2,0,6,0,3,0,0,24,16,0,P,Philipp,Lienhart
1515,Manuel Akanji,16,BD1,Defender,6,0,0,3,0,2,0,4,1,0,0,0,11,7,0,M,Manuel,Akanji
1516,Raul Bobadilla,16,MON1,Forward,5,0,0,0,0,2,0,12,8,4,0,0,0,0,0,R,Raul,Bobadilla
1517,Gojko Kacar,16,,Defender,3,1,0,1,1,1,0,13,2,1,0,0,5,2,0,G,Gojko,Kacar
1518,Bartosz Kapustka,15,SCF,Midfielder,3,1,0,0,0,0,0,6,4,3,0,0,0,0,0,B,Bartosz,Kapustka
1519,Marc-Oliver Kempf,14,SCF,Defender,7,0,0,1,1,0,0,6,1,1,0,0,13,7,0,M,Marc-Oliver,Kempf
1520,Marc Stendera,14,EF,Midfielder,5,0,1,0,0,1,0,5,2,5,0,0,0,0,0,M,Marc,Stendera
1521,Ademola Lookman,14,,Forward,3,1,0,0,0,0,0,6,3,3,0,0,0,0,0,A,Ademola,Lookman
1522,Charlison Benschop,14,H96,Forward,2,1,0,0,0,0,0,9,5,2,0,0,0,0,0,C,Charlison,Benschop
1523,Marco Richter,14,,Forward,2,1,0,0,0,0,0,7,5,2,0,0,0,0,0,M,Marco,Richter
1524,Victor Osimhen,14,VFL,Forward,3,0,0,0,0,0,0,19,8,1,0,0,0,0,0,V,Victor,Osimhen
1525,Jardon Sancho,13,BD1,Midfielder,3,0,1,0,0,0,0,7,4,0,0,0,0,0,0,J,Jardon,Sancho
1526,Manuel Neuer,13,BM1,Goalkeeper,3,0,0,2,0,0,0,0,0,0,0,0,2,1,0,M,Manuel,Neuer
1527,Bakery Jatta,12,HSV,Forward,3,0,1,0,0,1,0,8,4,3,0,0,0,0,0,B,Bakery,Jatta
1528,Viktor Fischer,12,,Midfielder,3,0,0,0,0,1,0,15,7,3,0,0,0,0,0,V,Viktor,Fischer
1529,Leon Balogun,12,,Defender,13,0,0,1,0,4,0,9,0,3,0,0,26,14,0,L,Leon,Balogun
1530,Aymen Barkok,12,EF,Defender,1,0,1,0,1,1,0,14,7,1,0,0,8,1,0,A,Aymen,Barkok
1531,Riechedly Bazoer,12,VFL,Midfielder,4,0,0,0,0,2,0,16,6,2,0,0,0,0,0,R,Riechedly,Bazoer
1532,Eugen Polanski,12,,Midfielder,2,0,1,0,0,1,0,20,6,2,0,0,0,0,0,E,Eugen,Polanski
1533,Renato Steffen,12,VFL,Midfielder,3,0,0,0,0,2,0,9,8,2,0,0,0,0,0,R,Renato,Steffen
1534,Joel Pohjanpalo,12,BL1,Forward,0,1,0,0,0,0,0,21,7,0,0,0,0,0,0,J,Joel,Pohjanpalo
1535,Jan Moravek,12,,Midfielder,4,0,0,0,0,4,0,16,8,4,0,0,0,0,0,J,Jan,Moravek
1536,Raphael Framberger,12,,Defender,7,0,0,1,0,3,0,7,2,2,0,0,13,5,0,R,Raphael,Framberger
1537,Tony Jantschke,12,MON1,Defender,7,0,0,0,1,2,0,13,5,5,0,0,18,7,0,T,Tony,Jantschke
1538,Raphael Guerreiro,11,BD1,Defender,5,1,0,0,1,0,0,5,3,3,0,0,16,9,0,R,Raphael,Guerreiro
1539,Fabian Johnson,11,MON1,Defender,5,1,0,0,2,0,0,9,5,5,0,0,21,13,0,F,Fabian,Johnson
1540,Anthony Ujah,11,,Forward,2,0,0,0,0,0,0,10,7,2,0,0,0,0,0,A,Anthony,Ujah
1541,Jannes Horn,10,FCK1,Defender,8,0,0,1,0,0,0,8,1,2,0,0,19,11,0,J,Jannes,Horn
1542,Nigel De Jong,10,,Midfielder,6,0,0,0,0,2,0,6,0,5,0,0,0,0,0,N,Nigel,Jong
1543,Kenan Kodro,10,,Forward,2,0,0,0,0,0,0,9,6,0,0,0,0,0,0,K,Kenan,Kodro
1544,Florian Hubner,10,H96,Defender,4,0,0,1,1,2,0,21,5,1,0,0,14,7,0,F,Florian,Hubner
1545,Tim Handwerker,10,FCK1,Defender,1,0,1,0,2,0,0,11,8,1,0,0,14,7,0,T,Tim,Handwerker
1546,Reece Oxford,10,MON1,Midfielder,5,0,0,0,0,1,0,18,1,2,0,0,0,0,0,R,Reece,Oxford
1547,Milot Rashica,9,WB1,Midfielder,1,1,0,0,0,0,0,8,2,2,0,0,0,0,0,M,Milot,Rashica
1548,Thomas Kraft,9,HB1,Goalkeeper,3,0,0,1,0,1,0,25,0,0,0,0,2,0,0,T,Thomas,Kraft
1549,Vasilije Janjicic,9,HSV,Midfielder,3,0,0,0,0,1,0,16,4,2,0,0,0,0,0,V,Vasilije,Janjicic
1550,Josip Elez,9,H96,Defender,6,0,0,0,0,1,0,4,1,3,0,0,10,3,0,J,Josip,Elez
1551,Dominik Kaiser,9,,Midfielder,1,0,0,0,0,0,0,17,7,1,0,0,0,0,0,D,Dominik,Kaiser
1552,Gian-Luca Itter,9,VFL,Defender,5,0,0,0,1,1,0,11,0,2,0,0,6,2,0,G,Gian-Luca,Itter
1553,Karim Onisiwo,8,,Forward,2,0,0,0,0,0,0,7,4,0,0,0,0,0,0,K,Karim,Onisiwo
1554,Omar Mascarell,8,EF,Midfielder,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,O,Omar,Mascarell
1555,Sebastian Maier,8,H96,Midfielder,1,0,0,0,0,0,0,17,6,1,0,0,0,0,0,S,Sebastian,Maier
1556,Danny Blum,7,EF,Midfielder,0,1,0,0,0,0,0,7,2,0,0,0,0,0,0,D,Danny,Blum
1557,Tobias Sippel,7,MON1,Goalkeeper,4,0,0,1,0,0,0,25,1,0,0,0,10,6,0,T,Tobias,Sippel
1558,Robin Hack,7,,Forward,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,R,Robin,Hack
1559,Nicolai Muller,7,HSV,Midfielder,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,N,Nicolai,Muller
1560,Ibrahima Traore,7,MON1,Midfielder,1,0,1,0,0,0,0,5,2,1,0,0,0,0,0,I,Ibrahima,Traore
1561,Vincent Sierro,7,SCF,Midfielder,3,0,0,0,0,0,0,4,1,2,0,0,0,0,0,V,Vincent,Sierro
1562,Genki Haraguchi,7,HB1,Midfielder,2,0,1,0,0,2,1,7,5,1,0,0,0,0,0,G,Genki,Haraguchi
1563,Julian Pollersbeck,7,HSV,Goalkeeper,5,0,0,0,0,0,0,22,0,0,0,0,8,3,0,J,Julian,Pollersbeck
1564,Paul-Georges Ntep,7,VFL,Forward,1,0,1,0,0,2,0,14,4,1,0,0,0,0,0,P,Paul-Georges,Ntep
1565,Fabian Reese,7,SCH4,Forward,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,F,Fabian,Reese
1566,Izet Hajrovic,6,WB1,Midfielder,0,0,0,0,0,3,0,13,9,0,0,0,0,0,0,I,Izet,Hajrovic
1567,Pawel Olkowski,6,FCK1,Defender,5,0,0,1,0,2,0,6,0,0,0,0,10,6,0,P,Pawel,Olkowski
1568,Tin Jedvaj,6,BL1,Defender,3,0,0,0,0,0,0,7,2,2,0,0,7,2,0,T,Tin,Jedvaj
1569,Ryan Kent,6,SCF,Midfielder,1,0,0,0,0,1,0,10,5,1,0,0,0,0,0,R,Ryan,Kent
1570,Stefan Kiessling,6,BL1,Forward,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,S,Stefan,Kiessling
1571,Manuel Schmiedebach,6,H96,Defender,2,0,0,0,2,1,0,11,4,2,0,0,9,5,0,M,Manuel,Schmiedebach
1572,Paul Jaeckel,6,VFL,Defender,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,P,Paul,Jaeckel
1573,Ulisses Garcia,6,WB1,Defender,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,U,Ulisses,Garcia
1574,Alexander Isak,6,BD1,Forward,1,0,0,0,0,0,0,19,4,1,0,0,0,0,0,A,Alexander,Isak
1575,Dzenis Burnic,6,VFB,Midfielder,3,0,0,0,0,3,0,12,3,1,0,0,0,0,0,D,Dzenis,Burnic
1576,Tom Starke,6,BM1,Goalkeeper,1,0,0,1,0,0,0,21,0,0,0,0,0,0,0,T,Tom,Starke
1577,Marco Fabian,5,EF,Midfielder,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,M,Marco,Fabian
1578,Daichi Kamada,5,EF,Midfielder,2,0,0,0,0,0,0,5,1,2,0,0,0,0,0,D,Daichi,Kamada
1579,Branimir Hrgota,5,EF,Forward,1,0,0,0,0,1,0,14,4,1,0,0,0,0,0,B,Branimir,Hrgota
1580,Matti Steinmann,5,HSV,Midfielder,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,M,Matti,Steinmann
1581,Jacob Bruun Larsen,5,BD1,Midfielder,1,0,0,0,0,0,0,6,3,1,0,0,0,0,0,J,Jacob,Larsen
1582,Caleb Stanko,4,SCF,Midfielder,1,0,0,0,0,0,0,12,5,0,0,0,0,0,1,C,Caleb,Stanko
1583,Florian Muller,4,,Goalkeeper,3,0,0,0,0,0,0,6,0,0,0,0,5,2,0,F,Florian,Muller
1584,Robert Zulj,4,,Forward,1,0,0,0,0,1,0,8,3,1,0,0,0,0,0,R,Robert,Zulj
1585,Ailton,4,VFB,Defender,1,0,0,0,1,0,0,11,4,1,0,0,8,4,0,A,Ailton,Ailton
1586,Johannes Eggestein,4,WB1,Forward,1,0,0,0,0,0,0,10,2,0,0,0,0,0,0,J,Johannes,Eggestein
1587,Neven Subotic,4,BD1,Defender,3,0,0,0,0,1,0,6,1,0,0,0,6,2,0,N,Neven,Subotic
1588,Felix Passlack,4,BD1,Midfielder,1,0,0,0,0,0,0,6,2,1,0,0,0,0,0,F,Felix,Passlack
1589,Marco Friedl,4,BM1,Defender,2,0,0,0,0,0,0,13,3,1,0,0,8,3,0,M,Marco,Friedl
1590,Ermin Bicakcic,3,,Defender,6,0,0,1,0,4,0,8,1,3,0,0,16,10,0,E,Ermin,Bicakcic
1591,Miiko Albornoz,3,H96,Defender,3,0,1,0,0,1,0,12,2,0,0,0,12,7,0,M,Miiko,Albornoz
1592,Mandela Egbo,3,MON1,Defender,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,M,Mandela,Egbo
1593,Valentin Stocker,3,HB1,Midfielder,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,V,Valentin,Stocker
1594,Florian Mayer,3,MON1,Defender,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,F,Florian,Mayer
1595,Dong-Won Ji,3,,Forward,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,D,Dong-Won,Ji
1596,Noah-Joel Sarenren-Bazee,3,H96,Forward,0,0,0,0,0,1,0,6,4,0,0,0,0,0,0,N,Noah-Joel,Sarenren-Bazee
1597,Philipp Ochs,3,,Forward,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,P,Philipp,Ochs
1598,Karim Guede,3,SCF,Midfielder,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,K,Karim,Guede
1599,Elvis Rexhbecaj,3,VFL,Midfielder,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,E,Elvis,Rexhbecaj
1600,Chris Fuhrich,3,FCK1,Midfielder,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,C,Chris,Fuhrich
1601,Matthias Zimmermann,3,VFB,Midfielder,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,M,Matthias,Zimmermann
1602,Birk Risa,3,FCK1,Forward,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,B,Birk,Risa
1603,Benno Schmitz,2,,Defender,1,0,0,0,0,0,0,9,0,1,0,0,1,0,0,B,Benno,Schmitz
1604,Yvon Landry Mvogo,2,,Goalkeeper,1,0,0,0,0,0,0,28,0,0,0,0,1,0,0,Y,Yvon,Mvogo
1605,Rafal Gikiewicz,2,SCF,Goalkeeper,1,0,0,0,0,0,0,28,1,0,0,0,3,1,0,R,Rafal,Gikiewicz
1606,Stephen Ambrosius,2,HSV,Defender,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,S,Stephen,Ambrosius
1607,Kaylen Hinds,2,VFL,Forward,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,K,Kaylen,Hinds
1608,Marvin Compper,2,,Defender,1,0,0,0,0,0,0,6,1,1,0,0,3,1,0,M,Marvin,Compper
1609,Luca Caldirola,2,WB1,Defender,1,0,0,0,0,0,0,13,0,0,0,0,1,0,0,L,Luca,Caldirola
1610,Coke,2,SCH4,Defender,0,0,0,0,1,1,0,13,1,0,0,0,0,0,0,C,Coke,Coke
1611,Pablo Insua,2,SCH4,Defender,0,0,0,0,1,1,0,5,1,0,0,0,0,0,0,P,Pablo,Insua
1612,Christoph Janker,2,,Defender,0,0,0,0,1,0,0,9,3,0,0,0,5,3,0,C,Christoph,Janker
1613,Sebastian Jung,2,VFL,Forward,1,0,0,0,0,1,0,6,1,1,0,0,0,0,0,S,Sebastian,Jung
1614,Mohamed Gouaida,2,HSV,Forward,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,M,Mohamed,Gouaida
1615,Mohamed Drager,2,SCF,Forward,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,M,Mohamed,Drager
1616,Onur Bulut,1,SCF,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O,Onur,Bulut
1617,Ole Kauper,1,WB1,Midfielder,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,O,Ole,Kauper
1618,Slobodan Medojevic,1,EF,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,S,Slobodan,Medojevic
1619,Kilian Jakob,1,,Defender,1,0,0,0,0,0,0,3,0,1,0,0,2,1,0,K,Kilian,Jakob
1620,Shawn Parker,1,,Forward,0,0,0,0,0,1,0,9,2,0,0,0,0,0,0,S,Shawn,Parker
1621,Marcel Benger,1,MON1,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,M,Marcel,Benger
1622,Cedric Teuchert,1,SCH4,Forward,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,C,Cedric,Teuchert
1623,Anto Grgic,1,VFB,Midfielder,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,A,Anto,Grgic
1624,Laszlo Benes,1,MON1,Midfielder,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,L,Laszlo,Benes
1625,Ebenezer Ofori,1,VFB,Midfielder,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,E,Ebenezer,Ofori
1626,Andre Ramalho,1,BL1,Defender,0,0,0,0,1,0,0,4,3,0,0,0,6,4,0,A,Andre,Ramalho
1627,Sergio Gomez,1,BD1,Forward,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,S,Sergio,Gomez
1628,Kwasi Okyere Wriedt,1,BM1,Forward,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,K,Kwasi,Wriedt
1629,Torles Knoll,1,HSV,Midfielder,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,T,Torles,Knoll
1630,Jairo,1,,Midfielder,0,0,0,0,0,1,0,7,2,0,0,0,0,0,0,J,Jairo,Jairo
1631,Julian Schieber,1,HB1,Forward,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,J,Julian,Schieber
1632,Nikolas Nartey,1,FCK1,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,N,Nikolas,Nartey
1633,Anas Ouahim,1,FCK1,Midfielder,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,A,Anas,Ouahim
1634,Linton Maina,1,H96,Midfielder,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,L,Linton,Maina
1635,Filip Kusic,1,FCK1,Defender,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,F,Filip,Kusic
1636,Gaetan Bussmann,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,G,Gaetan,Bussmann
1637,Marlon Frey,0,BL1,Midfielder,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,M,Marlon,Frey
1638,Alexander Meyer,0,VFB,Goalkeeper,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,A,Alexander,Meyer
1639,Nicolas Sessa,0,VFB,Midfielder,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,N,Nicolas,Sessa
1640,Samuel Radlinger,0,H96,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Samuel,Radlinger
1641,Timo Hubers,0,H96,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Timo,Hubers
1642,Niklas Dorsch,0,BM1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,Niklas,Dorsch
1643,Jan Zimmermann,0,EF,Goalkeeper,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,J,Jan,Zimmermann
1644,Moritz Nicolas,0,MON1,Goalkeeper,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,M,Moritz,Nicolas
1645,Dominik Reimann,0,BD1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dominik,Reimann
1646,Erik Durm,0,BD1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Erik,Durm
1647,Dennis Smarsch,0,HB1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dennis,Smarsch
1648,Bernard Tekpetey,0,SCH4,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,B,Bernard,Tekpetey
1649,Maurice Covic,0,HB1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Maurice,Covic
1650,Kostas Stafylidis,0,,Defender,0,0,0,0,0,0,0,8,2,0,0,0,4,2,0,K,Kostas,Stafylidis
1651,Jens Grahl,0,VFB,Goalkeeper,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,J,Jens,Grahl
1652,Jannik Huth,0,,Goalkeeper,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,J,Jannik,Huth
1653,Felix Gotze,0,BM1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Felix,Gotze
1654,Palko Dardai,0,HB1,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,P,Palko,Dardai
1655,Leo Weinkauf,0,BM1,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Leo,Weinkauf
1656,Federico Palacios,0,,Forward,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,F,Federico,Palacios
1657,Jesper Verlaat,0,WB1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Jesper,Verlaat
1658,Andreas Luthe,0,,Goalkeeper,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,A,Andreas,Luthe
1659,Deji Beyreuther,0,EF,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Deji,Beyreuther
1660,Tom Mickel,0,HSV,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,T,Tom,Mickel
1661,Philipp Klement,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Philipp,Klement
1662,Alexsandar Ignjovski,0,SCF,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Alexsandar,Ignjovski
1663,Niklas Lomb,0,BL1,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,N,Niklas,Lomb
1664,Thomas Kessler,0,FCK1,Goalkeeper,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,T,Thomas,Kessler
1665,Julio Villalba,0,MON1,Forward,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,J,Julio,Villalba
1666,Mitchell Langerak,0,VFB,Goalkeeper,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Mitchell,Langerak
1667,Sascha Riether,0,SCH4,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,S,Sascha,Riether
1668,Artjoms Rudnevs,0,FCK1,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,A,Artjoms,Rudnevs
1669,Max Besuschkow,0,EF,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Max,Besuschkow
1670,Sven Muller,0,FCK1,Goalkeeper,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,S,Sven,Muller
1671,Jonathan Klinsmann,0,HB1,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,J,Jonathan,Klinsmann
1672,Thore Jacobsen,0,WB1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,T,Thore,Jacobsen
1673,Patric Klandt,0,SCF,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Patric,Klandt
1674,Jaroslav Drobny,0,WB1,Goalkeeper,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,J,Jaroslav,Drobny
1675,Niko Bungert,0,,Forward,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,N,Niko,Bungert
1676,Johannes Geis,0,SCH4,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Johannes,Geis
1677,Chima Okoroji,0,SCF,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,Chima,Okoroji
1678,Jan-Ingwer Callsen-Braker,0,,Defender,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,J,Jan-Ingwer,Callsen-Braker
1679,Gregor Kobel,0,,Goalkeeper,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,G,Gregor,Kobel
1680,Kwame Yeboah,0,MON1,Forward,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,K,Kwame,Yeboah
1681,Benedikt Howedes,0,SCH4,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,B,Benedikt,Howedes
1682,Ramazan Ozcan,0,BL1,Goalkeeper,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,R,Ramazan,Ozcan
1683,Milos Pantovic,0,BM1,Midfielder,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M,Milos,Pantovic
1684,Alexander Nubel,0,SCH4,Goalkeeper,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,A,Alexander,Nubel
1685,Renato Sanches,0,BM1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,R,Renato,Sanches
1686,Alexander Stolz,0,,Goalkeeper,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,A,Alexander,Stolz
1687,Louis Beyer,0,MON1,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,L,Louis,Beyer
1688,Vladen Yurchenko,0,BL1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,V,Vladen,Yurchenko
1689,Michael Esser,0,H96,Goalkeeper,2,0,0,0,0,0,0,26,0,0,0,0,6,4,0,M,Michael,Esser
1690,Fabian Giefer,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Fabian,Giefer
1691,Young-Jae Seo,0,HSV,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Y,Young-Jae,Seo
1692,Simon Asta,0,,Defender,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,S,Simon,Asta
1693,Mike-Steven Bahre,0,H96,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Mike-Steven,Bahre
1694,Marlon Sundermann,0,H96,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Marlon,Sundermann
1695,Finn Dahmen,0,,Goalkeeper,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,F,Finn,Dahmen
1696,Max Grun,0,VFL,Goalkeeper,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,M,Max,Grun
1697,Aaron Herzog,0,MON1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,Aaron,Herzog
1698,Efkan Bekiroglu,0,,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,E,Efkan,Bekiroglu
1699,Meritan Shabani,0,BM1,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,M,Meritan,Shabani
1700,Christian Fruchtl,0,BM1,Goalkeeper,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,C,Christian,Fruchtl
1701,Justin Hoogma,0,,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,J,Justin,Hoogma
1702,Dominik Franke,0,VFL,Defender,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,D,Dominik,Franke
1703,Patrick Kammerbauer,0,SCF,Midfielder,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,P,Patrick,Kammerbauer
1704,Yann Aurel Bisseck,-1,FCK1,Defender,1,0,0,0,0,0,0,3,2,0,0,0,8,5,0,Y,Yann,Bisseck
1705,Aleksander Dragovic,-1,BL1,Defender,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,A,Aleksander,Dragovic
1706,Roman Weidenfeller,-1,BD1,Goalkeeper,1,0,0,0,0,0,0,28,0,0,0,0,4,3,0,R,Roman,Weidenfeller
1707,Michael Zetterer,-1,WB1,Goalkeeper,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,M,Michael,Zetterer
1708,Josha Vagnoman,-4,HSV,Defender,0,0,0,0,0,0,0,2,1,0,0,0,6,5,0,J,Josha,Vagnoman
